store_name,medicine_name,date,current_stock,daily_demand,expiry_days_left,season,category,demand_trend,lead_time_days,inventory_status,unit_price,reorder_fee,distance_from_distributor_miles
Store A,Amoxicillin_500mg,2024-03-24,197,38,98,winter,Antibiotic,stable,3,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-03-25,157,40,221,winter,Antibiotic,increasing,7,Critically Low,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-03-26,121,36,318,winter,Antibiotic,stable,4,Critically Low,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-03-27,89,32,327,winter,Antibiotic,decreasing,2,Critically Low,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-03-28,53,36,295,winter,Antibiotic,stable,6,Critically Low,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-03-29,218,41,171,winter,Antibiotic,increasing,6,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-03-30,183,35,125,winter,Antibiotic,stable,4,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-03-31,150,33,162,winter,Antibiotic,stable,7,Critically Low,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-01,305,32,157,summer,Antibiotic,decreasing,3,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-02,264,41,308,summer,Antibiotic,increasing,7,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-03,233,31,89,summer,Antibiotic,decreasing,3,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-04,200,33,140,summer,Antibiotic,stable,6,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-05,166,34,197,summer,Antibiotic,stable,2,Critically Low,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-06,126,40,332,summer,Antibiotic,increasing,5,Critically Low,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-07,92,34,128,summer,Antibiotic,stable,3,Critically Low,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-08,56,36,112,summer,Antibiotic,stable,3,Critically Low,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-09,207,41,299,summer,Antibiotic,increasing,4,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-10,174,33,170,summer,Antibiotic,stable,2,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-11,137,37,242,summer,Antibiotic,stable,4,Critically Low,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-12,101,36,67,summer,Antibiotic,stable,5,Critically Low,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-13,63,38,243,summer,Antibiotic,stable,2,Critically Low,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-14,275,33,254,summer,Antibiotic,stable,4,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-15,243,32,120,summer,Antibiotic,decreasing,3,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-16,506,33,336,summer,Antibiotic,stable,6,Surplus,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-17,474,32,151,summer,Antibiotic,decreasing,3,Surplus,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-18,438,36,60,summer,Antibiotic,stable,6,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-19,399,39,71,summer,Antibiotic,stable,3,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-20,367,32,137,summer,Antibiotic,decreasing,3,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-21,326,41,132,summer,Antibiotic,increasing,3,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-22,287,39,106,summer,Antibiotic,stable,2,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-23,251,36,298,summer,Antibiotic,stable,7,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-24,210,41,107,summer,Antibiotic,increasing,6,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-25,179,31,85,summer,Antibiotic,decreasing,5,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-26,148,31,67,summer,Antibiotic,decreasing,2,Critically Low,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-27,115,33,312,summer,Antibiotic,stable,5,Critically Low,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-28,77,38,273,summer,Antibiotic,stable,7,Critically Low,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-29,214,40,137,summer,Antibiotic,increasing,3,Optimal,27.84,16.67,9
Store A,Amoxicillin_500mg,2024-04-30,174,40,73,summer,Antibiotic,increasing,4,Critically Low,27.84,16.67,9
Store A,Cetirizine_10mg,2024-02-01,293,15,298,winter,Allergy,stable,5,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-02,283,10,353,winter,Allergy,stable,4,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-03,272,11,74,winter,Allergy,stable,2,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-04,257,15,87,winter,Allergy,stable,3,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-05,242,15,332,winter,Allergy,stable,7,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-06,224,18,185,winter,Allergy,increasing,5,Optimal,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-07,207,17,204,winter,Allergy,stable,6,Optimal,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-08,195,12,84,winter,Allergy,stable,5,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-09,177,18,126,winter,Allergy,increasing,2,Optimal,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-10,167,10,170,winter,Allergy,decreasing,5,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-11,153,14,93,winter,Allergy,stable,2,Optimal,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-12,142,11,101,winter,Allergy,stable,2,Optimal,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-13,129,13,65,winter,Allergy,stable,5,Optimal,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-14,111,18,285,winter,Allergy,increasing,4,Optimal,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-15,95,16,288,winter,Allergy,stable,2,Optimal,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-16,416,9,209,winter,Allergy,decreasing,6,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-17,402,14,129,winter,Allergy,stable,5,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-18,383,19,154,winter,Allergy,increasing,2,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-19,368,15,302,winter,Allergy,stable,6,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-20,356,12,282,winter,Allergy,stable,7,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-21,346,10,279,winter,Allergy,decreasing,4,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-22,334,12,193,winter,Allergy,stable,7,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-23,325,9,153,winter,Allergy,decreasing,7,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-24,314,11,121,winter,Allergy,stable,2,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-25,304,10,262,winter,Allergy,decreasing,3,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-26,293,11,232,winter,Allergy,stable,5,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-27,280,13,177,winter,Allergy,stable,5,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-28,269,11,271,winter,Allergy,stable,2,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-02-29,257,12,172,winter,Allergy,stable,5,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-01,248,9,149,winter,Allergy,decreasing,7,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-02,420,14,198,winter,Allergy,stable,5,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-03,401,19,318,winter,Allergy,increasing,2,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-04,387,14,237,winter,Allergy,stable,3,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-05,374,13,197,winter,Allergy,stable,5,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-06,364,10,72,winter,Allergy,decreasing,3,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-07,352,12,160,winter,Allergy,stable,2,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-08,343,9,324,winter,Allergy,decreasing,4,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-09,327,16,97,winter,Allergy,stable,4,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-10,318,9,128,winter,Allergy,decreasing,7,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-11,308,10,196,winter,Allergy,decreasing,3,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-12,297,11,94,winter,Allergy,stable,2,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-13,281,16,119,winter,Allergy,stable,6,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-14,265,16,326,winter,Allergy,stable,2,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-15,252,13,329,winter,Allergy,stable,5,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-16,241,11,272,winter,Allergy,stable,6,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-17,460,13,137,winter,Allergy,stable,3,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-18,448,12,148,winter,Allergy,stable,6,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-19,430,18,148,winter,Allergy,increasing,3,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-20,414,16,354,winter,Allergy,stable,7,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-21,403,11,184,winter,Allergy,stable,7,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-22,394,9,82,winter,Allergy,decreasing,2,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-23,377,17,204,winter,Allergy,stable,2,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-24,362,15,163,winter,Allergy,stable,4,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-25,347,15,257,winter,Allergy,stable,7,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-26,336,11,238,winter,Allergy,stable,3,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-27,324,12,74,winter,Allergy,stable,6,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-28,315,9,290,winter,Allergy,decreasing,4,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-29,303,12,216,winter,Allergy,stable,7,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-30,286,17,156,winter,Allergy,stable,6,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-03-31,273,13,348,winter,Allergy,stable,7,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-01,496,12,69,summer,Allergy,stable,6,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-02,477,19,177,summer,Allergy,increasing,7,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-03,465,12,275,summer,Allergy,stable,5,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-04,449,16,74,summer,Allergy,stable,6,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-05,433,16,320,summer,Allergy,stable,6,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-06,421,12,232,summer,Allergy,stable,3,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-07,402,19,154,summer,Allergy,increasing,4,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-08,391,11,351,summer,Allergy,stable,3,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-09,372,19,342,summer,Allergy,increasing,6,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-10,360,12,70,summer,Allergy,stable,7,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-11,342,18,97,summer,Allergy,increasing,7,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-12,326,16,82,summer,Allergy,stable,3,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-13,307,19,277,summer,Allergy,increasing,6,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-14,291,16,269,summer,Allergy,stable,2,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-15,282,9,170,summer,Allergy,decreasing,5,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-16,512,19,192,summer,Allergy,increasing,6,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-17,496,16,186,summer,Allergy,stable,3,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-18,487,9,151,summer,Allergy,decreasing,3,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-19,470,17,110,summer,Allergy,stable,6,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-20,454,16,356,summer,Allergy,stable,7,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-21,435,19,316,summer,Allergy,increasing,7,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-22,422,13,169,summer,Allergy,stable,5,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-23,408,14,60,summer,Allergy,stable,7,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-24,393,15,208,summer,Allergy,stable,2,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-25,380,13,196,summer,Allergy,stable,3,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-26,368,12,176,summer,Allergy,stable,3,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-27,351,17,350,summer,Allergy,stable,5,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-28,334,17,149,summer,Allergy,stable,4,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-29,320,14,269,summer,Allergy,stable,4,Surplus,18.35,15.74,9
Store A,Cetirizine_10mg,2024-04-30,310,10,76,summer,Allergy,decreasing,4,Surplus,18.35,15.74,9
Store A,Omeprazole_20mg,2024-02-01,371,32,257,winter,Gastro,stable,6,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-02,338,33,220,winter,Gastro,stable,2,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-03,302,36,209,winter,Gastro,stable,3,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-04,275,27,108,winter,Gastro,stable,2,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-05,246,29,236,winter,Gastro,stable,5,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-06,215,31,122,winter,Gastro,stable,6,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-07,182,33,108,winter,Gastro,stable,2,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-08,150,32,270,winter,Gastro,stable,7,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-09,124,26,345,winter,Gastro,decreasing,4,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-10,97,27,316,winter,Gastro,decreasing,7,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-11,69,28,234,winter,Gastro,stable,3,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-12,304,27,173,winter,Gastro,decreasing,7,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-13,273,31,191,winter,Gastro,stable,2,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-14,240,33,114,winter,Gastro,stable,4,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-15,205,35,221,winter,Gastro,increasing,5,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-16,415,26,114,winter,Gastro,decreasing,5,Surplus,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-17,388,27,67,winter,Gastro,decreasing,2,Surplus,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-18,354,34,306,winter,Gastro,stable,4,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-19,321,33,314,winter,Gastro,stable,6,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-20,288,33,113,winter,Gastro,stable,2,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-21,258,30,126,winter,Gastro,stable,4,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-22,232,26,151,winter,Gastro,decreasing,3,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-23,204,28,155,winter,Gastro,stable,7,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-24,171,33,361,winter,Gastro,stable,4,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-25,142,29,224,winter,Gastro,stable,7,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-26,112,30,282,winter,Gastro,stable,3,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-27,80,32,322,winter,Gastro,stable,2,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-28,282,32,206,winter,Gastro,stable,6,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-02-29,254,28,95,winter,Gastro,stable,6,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-01,227,27,61,winter,Gastro,decreasing,2,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-02,494,30,70,winter,Gastro,stable,3,Surplus,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-03,467,27,254,winter,Gastro,decreasing,5,Surplus,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-04,438,29,320,winter,Gastro,stable,6,Surplus,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-05,407,31,315,winter,Gastro,stable,7,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-06,373,34,285,winter,Gastro,stable,6,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-07,345,28,339,winter,Gastro,stable,2,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-08,310,35,217,winter,Gastro,increasing,4,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-09,278,32,187,winter,Gastro,stable,2,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-10,251,27,174,winter,Gastro,decreasing,2,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-11,217,34,99,winter,Gastro,stable,3,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-12,183,34,260,winter,Gastro,stable,7,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-13,152,31,294,winter,Gastro,stable,7,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-14,123,29,213,winter,Gastro,stable,3,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-15,96,27,274,winter,Gastro,decreasing,6,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-16,60,36,205,winter,Gastro,increasing,6,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-17,274,35,100,winter,Gastro,increasing,7,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-18,247,27,76,winter,Gastro,decreasing,6,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-19,213,34,135,winter,Gastro,stable,6,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-20,178,35,86,winter,Gastro,increasing,2,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-21,147,31,278,winter,Gastro,stable,3,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-22,113,34,232,winter,Gastro,stable,2,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-23,78,35,249,winter,Gastro,increasing,3,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-24,51,27,252,winter,Gastro,decreasing,4,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-25,206,30,341,winter,Gastro,stable,6,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-26,176,30,326,winter,Gastro,stable,4,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-27,147,29,172,winter,Gastro,stable,4,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-28,115,32,291,winter,Gastro,stable,4,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-29,84,31,157,winter,Gastro,stable,7,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-30,53,31,128,winter,Gastro,stable,2,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-03-31,203,35,298,winter,Gastro,increasing,5,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-01,405,28,260,summer,Gastro,stable,3,Surplus,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-02,378,27,132,summer,Gastro,decreasing,2,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-03,345,33,76,summer,Gastro,stable,2,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-04,311,34,120,summer,Gastro,stable,4,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-05,278,33,101,summer,Gastro,stable,2,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-06,246,32,350,summer,Gastro,stable,4,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-07,219,27,288,summer,Gastro,decreasing,5,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-08,191,28,161,summer,Gastro,stable,3,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-09,163,28,160,summer,Gastro,stable,5,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-10,127,36,364,summer,Gastro,increasing,6,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-11,101,26,116,summer,Gastro,decreasing,2,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-12,68,33,323,summer,Gastro,stable,6,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-13,309,26,257,summer,Gastro,decreasing,2,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-14,282,27,148,summer,Gastro,decreasing,5,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-15,246,36,85,summer,Gastro,increasing,3,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-16,508,32,341,summer,Gastro,stable,6,Surplus,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-17,477,31,309,summer,Gastro,stable,7,Surplus,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-18,447,30,66,summer,Gastro,stable,2,Surplus,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-19,419,28,235,summer,Gastro,stable,3,Surplus,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-20,383,36,274,summer,Gastro,increasing,6,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-21,356,27,282,summer,Gastro,decreasing,7,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-22,327,29,162,summer,Gastro,stable,2,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-23,294,33,167,summer,Gastro,stable,5,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-24,267,27,190,summer,Gastro,decreasing,6,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-25,231,36,242,summer,Gastro,increasing,5,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-26,199,32,74,summer,Gastro,stable,2,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-27,170,29,269,summer,Gastro,stable,2,Optimal,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-28,135,35,167,summer,Gastro,increasing,7,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-29,108,27,286,summer,Gastro,decreasing,3,Critically Low,19.50,14.75,9
Store A,Omeprazole_20mg,2024-04-30,81,27,310,summer,Gastro,decreasing,6,Critically Low,19.50,14.75,9
Store A,Metformin_500mg,2024-02-01,109,36,98,winter,Diabetes,stable,7,Critically Low,20.62,17.75,9
Store A,Metformin_500mg,2024-02-02,72,37,88,winter,Diabetes,stable,7,Critically Low,20.62,17.75,9
Store A,Metformin_500mg,2024-02-03,249,34,304,winter,Diabetes,stable,5,Optimal,20.62,17.75,9
